ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count	Category	Part
21.10.3	Cell wall organisation.Casparian strip formation.lignin polymerization scaffold protein (CASP)	10/457	14/44548	1.1291916791809603e-17	9.598129273038162e-16	6.894012357104811e-16	Glyma.02G109600/Glyma.02G201100/Glyma.02G201200/Glyma.10G075400/Glyma.10G075500/Glyma.10G075600/Glyma.12G186500/Glyma.13G315000/Glyma.19G083200/Glyma.20G033700	10	MapMan	Root
15.5.8.1	RNA biosynthesis.transcriptional regulation.AHL transcription factor superfamily.clade-A transcription factor (AHL)	10/457	26/44548	5.3681874945235725e-14	2.2814796851725184e-12	1.6387098667493014e-12	Glyma.01G213100/Glyma.05G111500/Glyma.09G245800/Glyma.10G188400/Glyma.11G028800/Glyma.11G043100/Glyma.17G136600/Glyma.17G155400/Glyma.18G247200/Glyma.20G222000	10	MapMan	Root
50.1.13	Enzyme classification.EC_1 oxidoreductases.EC_1.14 oxidoreductase acting on paired donor with incorporation or reduction of molecular oxygen	14/457	311/44548	5.006854198304842e-6	1.4186086895197052e-4	1.0189387491287047e-4	Glyma.01G179600/Glyma.02G298800/Glyma.03G131200/Glyma.06G176200/Glyma.09G048900/Glyma.09G279100/Glyma.10G007700/Glyma.11G035300/Glyma.11G062700/Glyma.14G058700/Glyma.16G195600/Glyma.18G080200/Glyma.20G007100/Glyma.20G010900	14	MapMan	Root
16.5.11.1	RNA processing.RNA modification.tRNA-derived fragment biogenesis.T2-type RNase (RNS)	4/457	13/44548	7.262926379528002e-6	1.5433718556497004e-4	1.108551921085853e-4	Glyma.02G064100/Glyma.02G064300/Glyma.02G064400/Glyma.20G036200	4	MapMan	Root
50.2.1	Enzyme classification.EC_2 transferases.EC_2.1 transferase transferring one-carbon group	6/457	55/44548	2.1372759165274567e-5	3.6333690580966763e-4	2.609726382286158e-4	Glyma.06G286200/Glyma.06G286600/Glyma.07G048800/Glyma.09G094600/Glyma.09G253832/Glyma.18G238800	6	MapMan	Root
50.1.10	Enzyme classification.EC_1 oxidoreductases.EC_1.10 oxidoreductase acting on diphenol or related substance as donor	6/457	58/44548	2.90769231078323e-5	4.1192307736095756e-4	2.958704456586445e-4	Glyma.01G108200/Glyma.02G231600/Glyma.03G073776/Glyma.07G142600/Glyma.14G198900/Glyma.17G180500	6	MapMan	Root
24.1.3.2.2	Solute transport.primary active transport.ABC superfamily.ABC2 family.subfamily ABCG transporter	6/457	73/44548	1.0744601709755945e-4	0.0013047016361846504	9.371231566403682e-4	Glyma.03G168000/Glyma.13G355000/Glyma.15G019200/Glyma.17G039300/Glyma.19G169400/Glyma.19G192900	6	MapMan	Root
GO:0009845	seed germination	11/74	378/33985	6.229130453774989e-10	1.704960773396235e-7	1.1945401255475398e-7	Glyma.03G163467/Glyma.03G163533/Glyma.05G004300/Glyma.06G026300/Glyma.10G027600/Glyma.10G037100/Glyma.10G247500/Glyma.13G123500/Glyma.19G004800/Glyma.20G147600/Glyma.20G196600	11	GO	Seed
GO:0012511	monolayer-surrounded lipid storage body	5/74	23/33985	1.392099437030943e-9	1.704960773396235e-7	1.1945401255475398e-7	Glyma.05G004300/Glyma.10G189900/Glyma.19G004800/Glyma.20G196600/Glyma.20G201000	5	GO	Seed
GO:0010431	seed maturation	8/74	153/33985	1.644656694594439e-9	1.704960773396235e-7	1.1945401255475398e-7	Glyma.03G056000/Glyma.03G163467/Glyma.03G163533/Glyma.08G172800/Glyma.10G037100/Glyma.10G189900/Glyma.13G123500/Glyma.20G201000	8	GO	Seed
GO:0090351	seedling development	11/74	443/33985	3.262771159133949e-9	2.5077124447608236e-7	1.7569689492824183e-7	Glyma.03G163467/Glyma.03G163533/Glyma.05G004300/Glyma.06G026300/Glyma.10G027600/Glyma.10G037100/Glyma.10G247500/Glyma.13G123500/Glyma.19G004800/Glyma.20G147600/Glyma.20G196600	11	GO	Seed
GO:0045735	nutrient reservoir activity	5/74	28/33985	4.03169203337753e-9	2.5077124447608236e-7	1.7569689492824183e-7	Glyma.03G163467/Glyma.03G163533/Glyma.10G037100/Glyma.13G123500/Glyma.13G194300	5	GO	Seed
GO:0019915	lipid storage	5/74	30/33985	5.8261963591250596e-09	3.019911779479823e-7	2.1158292041033113e-7	Glyma.05G004300/Glyma.10G189900/Glyma.19G004800/Glyma.20G196600/Glyma.20G201000	5	GO	Seed
GO:0042735	protein body	4/74	16/33985	3.694459459235911e-8	1.6413955597462406e-6	1.1500046737771933e-6	Glyma.03G163467/Glyma.03G163533/Glyma.10G037100/Glyma.13G123500	4	GO	Seed
GO:0071695	anatomical structure maturation	9/74	382/33985	1.5137735265231643e-7	5.884794584358801e-6	4.123041052503882e-6	Glyma.03G056000/Glyma.03G163467/Glyma.03G163533/Glyma.08G172800/Glyma.10G037100/Glyma.10G189900/Glyma.13G123500/Glyma.14G027251/Glyma.20G201000	9	GO	Seed
GO:0048609	multicellular organismal reproductive process	9/74	396/33985	2.0497705487888428e-7	7.083096007481446e-6	4.962602381278251e-6	Glyma.03G056000/Glyma.03G163467/Glyma.03G163533/Glyma.06G026300/Glyma.08G172800/Glyma.10G037100/Glyma.10G189900/Glyma.13G123500/Glyma.20G201000	9	GO	Seed
GO:0032504	multicellular organism reproduction	9/74	412/33985	2.858021095901163e-7	7.6271091246610455e-6	5.343752204450285e-6	Glyma.03G056000/Glyma.03G163467/Glyma.03G163533/Glyma.06G026300/Glyma.08G172800/Glyma.10G037100/Glyma.10G189900/Glyma.13G123500/Glyma.20G201000	9	GO	Seed
GO:0021700	developmental maturation	9/74	413/33985	2.916642820785428e-7	7.6271091246610455e-6	5.343752204450285e-6	Glyma.03G056000/Glyma.03G163467/Glyma.03G163533/Glyma.08G172800/Glyma.10G037100/Glyma.10G189900/Glyma.13G123500/Glyma.14G027251/Glyma.20G201000	9	GO	Seed
GO:0005811	lipid droplet	5/74	64/33985	2.9429359966537795e-7	7.6271091246610455e-6	5.343752204450285e-6	Glyma.05G004300/Glyma.10G189900/Glyma.19G004800/Glyma.20G196600/Glyma.20G201000	5	GO	Seed
GO:0045944	positive regulation of transcription by RNA polymerase II	6/74	139/33985	6.190487085152219e-7	1.4809549872941078e-5	1.0375958110336108e-5	Glyma.04G257100/Glyma.06G324400/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800	6	GO	Seed
GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	6/74	144/33985	7.61656708576737e-7	1.6919659740526087e-5	1.18543562913823e-5	Glyma.04G257100/Glyma.06G324400/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800	6	GO	Seed
GO:0051235	maintenance of location	5/74	92/33985	1.8103941469858811e-6	3.753550531417394e-5	2.629835708253175e-5	Glyma.05G004300/Glyma.10G189900/Glyma.19G004800/Glyma.20G196600/Glyma.20G201000	5	GO	Seed
GO:0010344	seed oilbody biogenesis	3/74	15/33985	4.424923160248716e-6	8.600944392733441e-5	6.026046672180817e-5	Glyma.05G004300/Glyma.19G004800/Glyma.20G196600	3	GO	Seed
GO:0071215	cellular response to abscisic acid stimulus	8/74	470/33985	8.549760015784553e-6	1.4439100825488e-4	1.0116411815454445e-4	Glyma.02G264700/Glyma.03G163467/Glyma.03G163533/Glyma.09G139600/Glyma.10G037100/Glyma.13G123500/Glyma.15G007300/Glyma.16G189900	8	GO	Seed
GO:0097306	cellular response to alcohol	8/74	470/33985	8.549760015784553e-6	1.4439100825488e-4	1.0116411815454445e-4	Glyma.02G264700/Glyma.03G163467/Glyma.03G163533/Glyma.09G139600/Glyma.10G037100/Glyma.13G123500/Glyma.15G007300/Glyma.16G189900	8	GO	Seed
GO:0010876	lipid localization	6/74	220/33985	8.82131561685762e-6	1.4439100825488e-4	1.0116411815454445e-4	Glyma.02G281500/Glyma.05G004300/Glyma.10G189900/Glyma.19G004800/Glyma.20G196600/Glyma.20G201000	6	GO	Seed
GO:0004867	serine-type endopeptidase inhibitor activity	3/74	25/33985	2.202016547699933e-5	3.424135731673396e-4	2.3990390809151905e-4	Glyma.09G158600/Glyma.13G120600/Glyma.14G117700	3	GO	Seed
GO:0004866	endopeptidase inhibitor activity	4/74	78/33985	2.6145865606821475e-5	3.6960746380552175e-4	2.589566593594281e-4	Glyma.08G341000/Glyma.09G158600/Glyma.13G120600/Glyma.14G117700	4	GO	Seed
GO:0061135	endopeptidase regulator activity	4/74	78/33985	2.6145865606821475e-5	3.6960746380552175e-4	2.589566593594281e-4	Glyma.08G341000/Glyma.09G158600/Glyma.13G120600/Glyma.14G117700	4	GO	Seed
GO:0030414	peptidase inhibitor activity	4/74	80/33985	2.8894654330626596e-5	3.907059781228205e-4	2.73738830500673e-4	Glyma.08G341000/Glyma.09G158600/Glyma.13G120600/Glyma.14G117700	4	GO	Seed
GO:0061134	peptidase regulator activity	4/74	82/33985	3.184955998718635e-5	4.1271721483395645e-4	2.8916047883103396e-4	Glyma.08G341000/Glyma.09G158600/Glyma.13G120600/Glyma.14G117700	4	GO	Seed
GO:0000322	storage vacuole	3/74	36/33985	6.71917055240772e-5	8.037161699226158e-4	5.631045766592705e-4	Glyma.10G037100/Glyma.13G123500/Glyma.20G216100	3	GO	Seed
GO:0000326	protein storage vacuole	3/74	36/33985	6.71917055240772e-5	8.037161699226158e-4	5.631045766592705e-4	Glyma.10G037100/Glyma.13G123500/Glyma.20G216100	3	GO	Seed
GO:0006357	regulation of transcription by RNA polymerase II	6/74	326/33985	7.966904146849503e-5	9.176693295074799e-4	6.429431416755739e-4	Glyma.04G257100/Glyma.06G324400/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800	6	GO	Seed
GO:0050826	response to freezing	3/74	46/33985	1.4063694371593865e-4	0.0015620746248448901	0.0010944303514736579	Glyma.05G004300/Glyma.19G004800/Glyma.20G196600	3	GO	Seed
GO:0019863	IgE binding	2/74	10/33985	2.081119855207401e-4	0.0021574275832316725	0.001511550210624323	Glyma.20G146200/Glyma.20G148200	2	GO	Seed
GO:0019865	immunoglobulin binding	2/74	10/33985	2.081119855207401e-4	0.0021574275832316725	0.001511550210624323	Glyma.20G146200/Glyma.20G148200	2	GO	Seed
GO:0006366	transcription by RNA polymerase II	6/74	392/33985	2.1682676032573977e-4	0.0021752620148808087	0.0015240454800484935	Glyma.04G257100/Glyma.06G324400/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800	6	GO	Seed
GO:0009269	response to desiccation	3/74	56/33985	2.5283473275953665e-4	0.002457237559006747	0.0017216049237244767	Glyma.10G189900/Glyma.16G031300/Glyma.20G201000	3	GO	Seed
GO:0042759	long-chain fatty acid biosynthetic process	2/74	12/33985	3.0437039595118296e-4	0.002868460398206603	0.0020097184038881935	Glyma.10G189900/Glyma.20G201000	2	GO	Seed
GO:0031408	oxylipin biosynthetic process	2/74	15/33985	4.8218015352994843e-4	0.004410530227876881	0.0030901328724674717	Glyma.10G189900/Glyma.20G201000	2	GO	Seed
GO:0001676	long-chain fatty acid metabolic process	2/74	19/33985	7.808475004740826e-4	0.006938387789926849	0.004861216017989026	Glyma.10G189900/Glyma.20G201000	2	GO	Seed
GO:0031407	oxylipin metabolic process	2/74	21/33985	9.562358552804422e-4	0.008260815305339377	0.0057877433345921514	Glyma.10G189900/Glyma.20G201000	2	GO	Seed
GO:0034389	lipid droplet organization	2/74	22/33985	0.001050378105565734	0.00882885380624171	0.006185725970187964	Glyma.10G189900/Glyma.20G201000	2	GO	Seed
IPR006045	Cupin 1	6/87	64/37487	8.825279986455258e-9	1.0590335983746309e-6	7.896303145775758e-7	Glyma.03G163467/Glyma.03G163533/Glyma.10G037100/Glyma.13G123500/Glyma.20G146200/Glyma.20G148200	6	InterPro	Seed
IPR006044	11-S seed storage protein, plant	4/87	13/37487	1.9038817346171378e-8	1.1423290407702826e-6	8.517365654866143e-7	Glyma.03G163467/Glyma.03G163533/Glyma.10G037100/Glyma.13G123500	4	InterPro	Seed
IPR002487	Transcription factor, K-box	6/87	84/37487	4.610727262233086e-8	1.8442909048932345e-6	1.3751291834730258e-6	Glyma.04G257100/Glyma.06G324400/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800	6	InterPro	Seed
IPR033896	MADS MEF2-like	6/87	94/37487	9.06623790387522e-8	2.719871371162566e-6	2.0279742679720887e-6	Glyma.04G257100/Glyma.06G324400/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800	6	InterPro	Seed
IPR002100	Transcription factor, MADS-box	6/87	111/37487	2.4431079111960185e-7	5.153246976000915e-6	3.84233327157963e-6	Glyma.04G257100/Glyma.06G324400/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800	6	InterPro	Seed
IPR036879	Transcription factor, MADS-box superfamily	6/87	112/37487	2.5766234880004574e-7	5.153246976000915e-6	3.84233327157963e-6	Glyma.04G257100/Glyma.06G324400/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800	6	InterPro	Seed
IPR011051	RmlC-like cupin domain superfamily	6/87	119/37487	3.6892001772125703e-7	6.324343160935835e-6	4.715519023504789e-6	Glyma.03G163467/Glyma.03G163533/Glyma.10G037100/Glyma.13G123500/Glyma.20G146200/Glyma.20G148200	6	InterPro	Seed
IPR014710	RmlC-like jelly roll fold	6/87	172/37487	3.1736880590834393e-6	4.527220944914901e-5	3.375559476471638e-5	Glyma.03G163467/Glyma.03G163533/Glyma.10G037100/Glyma.13G123500/Glyma.20G146200/Glyma.20G148200	6	InterPro	Seed
IPR000136	Oleosin	3/87	13/37487	3.395415708686176e-6	4.527220944914901e-5	3.375559476471638e-5	Glyma.05G004300/Glyma.19G004800/Glyma.20G196600	3	InterPro	Seed
IPR000877	Proteinase inhibitor I12, Bowman-Birk	2/87	10/37487	2.3671584919505003e-4	0.0025823547184914545	0.0019254399216822255	Glyma.09G158600/Glyma.14G117700	2	InterPro	Seed
IPR035995	Bowman-Birk type proteinase inhibitor	2/87	10/37487	2.3671584919505003e-4	0.0025823547184914545	0.0019254399216822255	Glyma.09G158600/Glyma.14G117700	2	InterPro	Seed
15.5.14	RNA biosynthesis.transcriptional regulation.transcription factor (MADS/AGL)	6/113	113/44548	4.719649458236356e-7	1.0383228808119983e-5	4.471246855171285e-6	Glyma.04G257100/Glyma.06G324400/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800	6	MapMan	Seed
5.9.2	Lipid metabolism.lipid droplet-associated activities.lipid droplet structural protein (OLEOSIN/OLO)	3/113	12/44548	3.438302209765801e-6	3.782132430742381e-5	1.6286694677838006e-5	Glyma.05G004300/Glyma.19G004800/Glyma.20G196600	3	MapMan	Seed
19.4.6.3	Protein homeostasis.proteolysis.protease inhibitor activities.Bowman-Birk protease inhibitor	2/113	10/44548	2.8319772815787596e-4	0.002076783339824424	8.943086152353979e-4	Glyma.09G158600/Glyma.14G117700	2	MapMan	Seed
19.1.8.1	Protein homeostasis.protein quality control.smallHsp holdase chaperone activities.class-C-I protein	2/113	20/44548	0.0011760550495604778	0.006468302772582628	0.0027853935384327105	Glyma.02G252800/Glyma.14G063700	2	MapMan	Seed
GO:0045944	positive regulation of transcription by RNA polymerase II	19/190	139/33985	4.190311688510301e-21	2.5979932468763864e-18	2.0995666986641086e-18	Glyma.01G064100/Glyma.01G169600/Glyma.02G121500/Glyma.02G287700/Glyma.03G083700/Glyma.04G027200/Glyma.04G043800/Glyma.04G257100/Glyma.05G148800/Glyma.05G163200/Glyma.06G324400/Glyma.08G105500/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	19	GO	Seed Coat
GO:0000977	RNA polymerase II transcription regulatory region sequence-specific DNA binding	18/190	144/33985	2.482101173811816e-19	7.69451363881663e-17	6.218316624918023e-17	Glyma.01G064100/Glyma.01G169600/Glyma.02G121500/Glyma.02G287700/Glyma.04G027200/Glyma.04G043800/Glyma.04G257100/Glyma.05G148800/Glyma.05G163200/Glyma.06G324400/Glyma.08G105500/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	18	GO	Seed Coat
GO:0006357	regulation of transcription by RNA polymerase II	19/190	326/33985	3.916743802385743e-14	8.094603858263868e-12	6.541649298019698e-12	Glyma.01G064100/Glyma.01G169600/Glyma.02G121500/Glyma.02G287700/Glyma.03G083700/Glyma.04G027200/Glyma.04G043800/Glyma.04G257100/Glyma.05G148800/Glyma.05G163200/Glyma.06G324400/Glyma.08G105500/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	19	GO	Seed Coat
GO:0006366	transcription by RNA polymerase II	19/190	392/33985	1.0371579273293535e-12	1.607594787360498e-10	1.299176772128348e-10	Glyma.01G064100/Glyma.01G169600/Glyma.02G121500/Glyma.02G287700/Glyma.03G083700/Glyma.04G027200/Glyma.04G043800/Glyma.04G257100/Glyma.05G148800/Glyma.05G163200/Glyma.06G324400/Glyma.08G105500/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	19	GO	Seed Coat
GO:0010214	seed coat development	7/190	96/33985	1.1968777949136945e-6	1.4841284656929812e-4	1.1993975376398285e-4	Glyma.02G147800/Glyma.03G262600/Glyma.05G148800/Glyma.06G324400/Glyma.08G105500/Glyma.10G026000/Glyma.14G154400	7	GO	Seed Coat
GO:0048440	carpel development	8/190	155/33985	2.810048934545105e-6	2.9037172323632753e-4	2.346637355865737e-4	Glyma.02G287700/Glyma.05G148800/Glyma.06G324400/Glyma.08G105500/Glyma.08G250700/Glyma.14G027251/Glyma.17G255000/Glyma.18G273500	8	GO	Seed Coat
GO:0009813	flavonoid biosynthetic process	7/190	112/33985	3.3743388351764065e-6	2.9887001111562455e-4	2.4153162188631118e-4	Glyma.02G107900/Glyma.02G147800/Glyma.08G062000/Glyma.10G026000/Glyma.13G090000/Glyma.14G072700/Glyma.14G174900	7	GO	Seed Coat
GO:0048467	gynoecium development	8/190	186/33985	1.0759142108962135e-5	8.338335134445655e-4	6.73862058403418e-4	Glyma.02G287700/Glyma.05G148800/Glyma.06G324400/Glyma.08G105500/Glyma.08G250700/Glyma.14G027251/Glyma.17G255000/Glyma.18G273500	8	GO	Seed Coat
GO:0009835	fruit ripening	4/190	29/33985	2.0149685774175473e-5	0.001361089999626149	0.0010999640744007587	Glyma.02G287700/Glyma.08G250700/Glyma.14G027251/Glyma.18G273500	4	GO	Seed Coat
GO:0009812	flavonoid metabolic process	7/190	149/33985	2.195306451009918e-5	0.001361089999626149	0.0010999640744007587	Glyma.02G107900/Glyma.02G147800/Glyma.08G062000/Glyma.10G026000/Glyma.13G090000/Glyma.14G072700/Glyma.14G174900	7	GO	Seed Coat
GO:0010023	proanthocyanidin biosynthetic process	3/190	11/33985	2.7458543681182384e-5	0.001547663371121189	0.0012507432337074465	Glyma.02G147800/Glyma.03G262600/Glyma.10G026000	3	GO	Seed Coat
GO:0048438	floral whorl development	10/190	378/33985	5.8145364458786094e-5	0.003004177163703948	0.0024278239896826474	Glyma.02G287700/Glyma.04G027200/Glyma.04G198400/Glyma.05G148800/Glyma.06G324400/Glyma.08G105500/Glyma.08G250700/Glyma.14G027251/Glyma.17G255000/Glyma.18G273500	10	GO	Seed Coat
GO:0140115	export across plasma membrane	6/190	127/33985	8.32598118705295e-5	0.003499282002779012	0.0028279426711762478	Glyma.02G090100/Glyma.03G262600/Glyma.06G318700/Glyma.07G099900/Glyma.08G050700/Glyma.18G293100	6	GO	Seed Coat
GO:1990961	xenobiotic detoxification by transmembrane export across the plasma membrane	5/190	80/33985	8.868166453679056e-5	0.003499282002779012	0.0028279426711762478	Glyma.02G090100/Glyma.06G318700/Glyma.07G099900/Glyma.08G050700/Glyma.18G293100	5	GO	Seed Coat
GO:0016843	amine-lyase activity	3/190	16/33985	9.129013201101149e-5	0.003499282002779012	0.0028279426711762478	Glyma.05G016500/Glyma.06G208000/Glyma.17G083600	3	GO	Seed Coat
GO:0016844	strictosidine synthase activity	3/190	16/33985	9.129013201101149e-5	0.003499282002779012	0.0028279426711762478	Glyma.05G016500/Glyma.06G208000/Glyma.17G083600	3	GO	Seed Coat
GO:0006869	lipid transport	7/190	188/33985	9.59480549149084e-5	0.003499282002779012	0.0028279426711762478	Glyma.02G281500/Glyma.04G198400/Glyma.09G055000/Glyma.09G055100/Glyma.14G032800/Glyma.18G113600/Glyma.18G214600	7	GO	Seed Coat
GO:0042908	xenobiotic transport	5/190	83/33985	1.056664191477457e-4	0.0036024058659615034	0.0029112821599281418	Glyma.02G090100/Glyma.06G318700/Glyma.07G099900/Glyma.08G050700/Glyma.18G293100	5	GO	Seed Coat
GO:0051238	sequestering of metal ion	3/190	17/33985	1.1039630879559447e-4	0.0036024058659615034	0.0029112821599281418	Glyma.02G090100/Glyma.06G318700/Glyma.18G293100	3	GO	Seed Coat
GO:0015691	cadmium ion transport	3/190	19/33985	1.5602366165011543e-4	0.004836733511153578	0.003908803312918681	Glyma.02G090100/Glyma.06G318700/Glyma.18G293100	3	GO	Seed Coat
GO:0000041	transition metal ion transport	5/190	94/33985	1.9010866606949148e-4	0.005612732045861177	0.004535926067622955	Glyma.02G090100/Glyma.04G198500/Glyma.06G166900/Glyma.06G318700/Glyma.18G293100	5	GO	Seed Coat
GO:0009718	anthocyanin-containing compound biosynthetic process	4/190	53/33985	2.2373000521822272e-4	0.006030982749360786	0.004873935125120092	Glyma.02G107900/Glyma.02G147800/Glyma.10G026000/Glyma.14G072700	4	GO	Seed Coat
GO:0052716	hydroquinone:oxygen oxidoreductase activity	4/190	53/33985	2.2373000521822272e-4	0.006030982749360786	0.004873935125120092	Glyma.02G076300/Glyma.02G076400/Glyma.07G142500/Glyma.16G158400	4	GO	Seed Coat
GO:0010876	lipid localization	7/190	220/33985	2.5245353419926027e-4	0.006385103198587535	0.005160117355734579	Glyma.02G281500/Glyma.04G198400/Glyma.09G055000/Glyma.09G055100/Glyma.14G032800/Glyma.18G113600/Glyma.18G214600	7	GO	Seed Coat
GO:0042910	xenobiotic transmembrane transporter activity	5/190	101/33985	2.6582238637960147e-4	0.006385103198587535	0.005160117355734579	Glyma.02G090100/Glyma.06G318700/Glyma.07G099900/Glyma.08G050700/Glyma.18G293100	5	GO	Seed Coat
GO:0008515	sucrose transmembrane transporter activity	3/190	23/33985	2.805000249384923e-4	0.006385103198587535	0.005160117355734579	Glyma.04G198400/Glyma.04G198500/Glyma.06G166900	3	GO	Seed Coat
GO:0048481	plant ovule development	5/190	103/33985	2.9115485748054486e-4	0.006385103198587535	0.005160117355734579	Glyma.02G287700/Glyma.05G148800/Glyma.06G324400/Glyma.08G105500/Glyma.14G027251	5	GO	Seed Coat
GO:0046271	phenylpropanoid catabolic process	4/190	58/33985	3.1718201147588096e-4	0.006385103198587535	0.005160117355734579	Glyma.02G076300/Glyma.02G076400/Glyma.07G142500/Glyma.16G158400	4	GO	Seed Coat
GO:0046274	lignin catabolic process	4/190	58/33985	3.1718201147588096e-4	0.006385103198587535	0.005160117355734579	Glyma.02G076300/Glyma.02G076400/Glyma.07G142500/Glyma.16G158400	4	GO	Seed Coat
GO:0015154	disaccharide transmembrane transporter activity	3/190	24/33985	3.1925515992937677e-4	0.006385103198587535	0.005160117355734579	Glyma.04G198400/Glyma.04G198500/Glyma.06G166900	3	GO	Seed Coat
GO:0015157	oligosaccharide transmembrane transporter activity	3/190	24/33985	3.1925515992937677e-4	0.006385103198587535	0.005160117355734579	Glyma.04G198400/Glyma.04G198500/Glyma.06G166900	3	GO	Seed Coat
GO:0048437	floral organ development	10/190	471/33985	3.4423853847839964e-4	0.006669621683018993	0.0053900507998591515	Glyma.02G287700/Glyma.04G027200/Glyma.04G198400/Glyma.05G148800/Glyma.06G324400/Glyma.08G105500/Glyma.08G250700/Glyma.14G027251/Glyma.17G255000/Glyma.18G273500	10	GO	Seed Coat
GO:0035670	plant-type ovary development	5/190	108/33985	3.624953823379121e-4	0.00681051930453047	0.00550391712895841	Glyma.02G287700/Glyma.05G148800/Glyma.06G324400/Glyma.08G105500/Glyma.14G027251	5	GO	Seed Coat
GO:0015562	efflux transmembrane transporter activity	3/190	26/33985	4.0675070033781746e-4	0.007417218653219024	0.005994220847083626	Glyma.02G090100/Glyma.06G318700/Glyma.18G293100	3	GO	Seed Coat
GO:0015766	disaccharide transport	3/190	27/33985	0.00045571707701279346	0.007636340209403567	0.006171303802506108	Glyma.04G198400/Glyma.04G198500/Glyma.06G166900	3	GO	Seed Coat
GO:0015770	sucrose transport	3/190	27/33985	0.00045571707701279346	0.007636340209403567	0.006171303802506108	Glyma.04G198400/Glyma.04G198500/Glyma.06G166900	3	GO	Seed Coat
GO:0015772	oligosaccharide transport	3/190	27/33985	0.00045571707701279346	0.007636340209403567	0.006171303802506108	Glyma.04G198400/Glyma.04G198500/Glyma.06G166900	3	GO	Seed Coat
GO:0009698	phenylpropanoid metabolic process	7/190	246/33985	4.938417430593472e-4	0.008057417913073558	0.006511597498511059	Glyma.02G076300/Glyma.02G076400/Glyma.02G147800/Glyma.03G262600/Glyma.07G142500/Glyma.10G026000/Glyma.16G158400	7	GO	Seed Coat
GO:0048646	anatomical structure formation involved in morphogenesis	9/190	418/33985	6.144343094372863e-4	0.009684414765362867	0.007826454037882385	Glyma.04G027200/Glyma.05G148800/Glyma.08G105500/Glyma.08G329700/Glyma.10G140200/Glyma.13G279800/Glyma.18G076900/Glyma.19G002400/Glyma.20G089100	9	GO	Seed Coat
GO:0010093	specification of floral organ identity	3/190	30/33985	6.24800952604056e-4	0.009684414765362867	0.007826454037882385	Glyma.04G027200/Glyma.05G148800/Glyma.08G105500	3	GO	Seed Coat
GO:0007389	pattern specification process	9/190	421/33985	6.464232476149177e-4	0.009775180817591439	0.00789980656905522	Glyma.04G027200/Glyma.05G148800/Glyma.06G324400/Glyma.08G105500/Glyma.08G159000/Glyma.13G279800/Glyma.15G267400/Glyma.17G050500/Glyma.17G255000	9	GO	Seed Coat
IPR002100	Transcription factor, MADS-box	19/229	111/37487	2.84889091466686e-22	3.5474156769795234e-20	2.808059567461686e-20	Glyma.01G064100/Glyma.01G169600/Glyma.02G121500/Glyma.02G287700/Glyma.03G083700/Glyma.04G027200/Glyma.04G043800/Glyma.04G257100/Glyma.05G148800/Glyma.05G163200/Glyma.06G324400/Glyma.08G105500/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	19	InterPro	Seed Coat
IPR036879	Transcription factor, MADS-box superfamily	19/229	112/37487	3.4126346721017527e-22	3.5474156769795234e-20	2.808059567461686e-20	Glyma.01G064100/Glyma.01G169600/Glyma.02G121500/Glyma.02G287700/Glyma.03G083700/Glyma.04G027200/Glyma.04G043800/Glyma.04G257100/Glyma.05G148800/Glyma.05G163200/Glyma.06G324400/Glyma.08G105500/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	19	InterPro	Seed Coat
IPR033896	MADS MEF2-like	18/229	94/37487	4.256898812375428e-22	3.5474156769795234e-20	2.808059567461686e-20	Glyma.01G064100/Glyma.01G169600/Glyma.02G121500/Glyma.02G287700/Glyma.04G027200/Glyma.04G043800/Glyma.04G257100/Glyma.05G148800/Glyma.05G163200/Glyma.06G324400/Glyma.08G105500/Glyma.08G120600/Glyma.08G250700/Glyma.08G310100/Glyma.14G027251/Glyma.18G004700/Glyma.18G105800/Glyma.18G273500	18	InterPro	Seed Coat
